kind,case_id,layout,task_index,our_training_split,target_object,condition,policy,correct_or_successful,control_steps,wall_seconds,axis_displacement_m,target_index,manual_seed
S,Sx_22_26_camera,Sx_22_26,22,train,,camera,native,False,300,38.760745079256594,,,25243
S,Sx_22_26_camera,Sx_22_26,22,train,,camera,best,True,185,29.277353043667972,,,25243
S,Sx_22_26_lighting,Sx_22_26,22,train,,lighting,native,True,185,30.083990337327123,,,25243
S,Sx_22_26_lighting,Sx_22_26,22,train,,lighting,best,True,150,26.292469415813684,,,25243
S,Sx_22_26_combined,Sx_22_26,22,train,,combined,native,False,300,43.81424187403172,,,25243
S,Sx_22_26_combined,Sx_22_26,22,train,,combined,best,True,160,27.270264342427254,,,25243
S,Sx_22_34_normal,Sx_22_34,22,train,,normal,native,True,155,34.1081233844161,,,25251
S,Sx_22_34_normal,Sx_22_34,22,train,,normal,best,True,150,26.22787324897945,,,25251
S,Sx_22_34_camera,Sx_22_34,22,train,,camera,native,True,145,32.15234441868961,,,25251
S,Sx_22_34_camera,Sx_22_34,22,train,,camera,best,True,160,27.53739762865007,,,25251
S,Sx_22_34_lighting,Sx_22_34,22,train,,lighting,native,True,145,26.566894029267132,,,25251
S,Sx_22_34_lighting,Sx_22_34,22,train,,lighting,best,True,150,26.07712243963033,,,25251
S,Sx_22_34_combined,Sx_22_34,22,train,,combined,native,True,150,23.460585282184184,,,25251
S,Sx_22_34_combined,Sx_22_34,22,train,,combined,best,True,135,24.894849069416523,,,25251
S,Sx_22_44_normal,Sx_22_44,22,train,,normal,native,True,135,21.206000764854252,,,25261
S,Sx_22_44_normal,Sx_22_44,22,train,,normal,best,True,140,25.30586322210729,,,25261
S,Sx_22_44_camera,Sx_22_44,22,train,,camera,native,True,135,21.460751405917108,,,25261
S,Sx_22_44_camera,Sx_22_44,22,train,,camera,best,True,135,25.03963408153504,,,25261
S,Sx_22_44_lighting,Sx_22_44,22,train,,lighting,native,True,130,20.634915902279317,,,25261
S,Sx_22_44_lighting,Sx_22_44,22,train,,lighting,best,True,155,26.69960632082075,,,25261
S,Sx_22_44_combined,Sx_22_44,22,train,,combined,native,True,195,27.220700146630406,,,25261
S,Sx_22_44_combined,Sx_22_44,22,train,,combined,best,True,135,25.112143587321043,,,25261
S,Sx_27_22_normal,Sx_27_22,27,test,,normal,native,True,135,21.174657746218145,,,30239
S,Sx_27_22_normal,Sx_27_22,27,test,,normal,best,True,125,24.21130624692887,,,30239
S,Sx_27_22_camera,Sx_27_22,27,test,,camera,native,True,125,35.8355567920953,,,30239
S,Sx_27_22_camera,Sx_27_22,27,test,,camera,best,True,125,24.070461499504745,,,30239
S,Sx_27_22_lighting,Sx_27_22,27,test,,lighting,native,True,170,38.34076786600053,,,30239
S,Sx_27_22_lighting,Sx_27_22,27,test,,lighting,best,True,120,23.7455769283697,,,30239
S,Sx_27_22_combined,Sx_27_22,27,test,,combined,native,True,175,30.785643463023007,,,30239
S,Sx_27_22_combined,Sx_27_22,27,test,,combined,best,True,125,24.145858850330114,,,30239
S,Sx_27_26_normal,Sx_27_26,27,test,,normal,native,True,150,22.6710908934474,,,30243
S,Sx_27_26_normal,Sx_27_26,27,test,,normal,best,True,125,24.27162140235305,,,30243
S,Sx_27_26_camera,Sx_27_26,27,test,,camera,native,True,125,20.227304092608392,,,30243
S,Sx_27_26_camera,Sx_27_26,27,test,,camera,best,True,135,24.887591493315995,,,30243
S,Sx_27_26_lighting,Sx_27_26,27,test,,lighting,native,True,120,22.360919791273773,,,30243
S,Sx_27_26_lighting,Sx_27_26,27,test,,lighting,best,True,125,24.31741823721677,,,30243
S,Sx_27_26_combined,Sx_27_26,27,test,,combined,native,True,135,25.66923729889095,,,30243
S,Sx_27_26_combined,Sx_27_26,27,test,,combined,best,True,135,25.085295191965997,,,30243
S,Sx_27_34_normal,Sx_27_34,27,test,,normal,native,True,205,34.567935842089355,,,30251
S,Sx_27_34_normal,Sx_27_34,27,test,,normal,best,True,180,29.371779959648848,,,30251
S,Sx_27_34_camera,Sx_27_34,27,test,,camera,native,True,130,24.574334152042866,,,30251
S,Sx_27_34_camera,Sx_27_34,27,test,,camera,best,True,145,26.103234191425145,,,30251
S,Sx_27_34_lighting,Sx_27_34,27,test,,lighting,native,True,130,25.011249679140747,,,30251
S,Sx_27_34_lighting,Sx_27_34,27,test,,lighting,best,True,130,24.452215749770403,,,30251
S,Sx_27_34_combined,Sx_27_34,27,test,,combined,native,True,125,24.19000435154885,,,30251
S,Sx_27_34_combined,Sx_27_34,27,test,,combined,best,True,150,26.327280863188207,,,30251
S,Sx_27_44_normal,Sx_27_44,27,test,,normal,native,True,135,25.427746161818504,,,30261
S,Sx_27_44_normal,Sx_27_44,27,test,,normal,best,True,125,23.984218761324883,,,30261
S,Sx_27_44_camera,Sx_27_44,27,test,,camera,native,True,120,23.744642824865878,,,30261
S,Sx_27_44_camera,Sx_27_44,27,test,,camera,best,True,130,24.824863146059215,,,30261
S,Sx_27_44_lighting,Sx_27_44,27,test,,lighting,native,True,120,23.709652457386255,,,30261
S,Sx_27_44_lighting,Sx_27_44,27,test,,lighting,best,True,125,23.8778739515692,,,30261
S,Sx_27_44_combined,Sx_27_44,27,test,,combined,native,True,115,23.071522538550198,,,30261
S,Sx_27_44_combined,Sx_27_44,27,test,,combined,best,True,125,24.060931872576475,,,30261
S,Sx_32_22_normal,Sx_32_22,32,train,,normal,native,True,115,25.150684785097837,,,35239
S,Sx_32_22_normal,Sx_32_22,32,train,,normal,best,True,120,25.885308478958905,,,35239
S,Sx_32_22_camera,Sx_32_22,32,train,,camera,native,True,130,27.591541938483715,,,35239
S,Sx_32_22_camera,Sx_32_22,32,train,,camera,best,True,125,26.401890385895967,,,35239
S,Sx_32_22_lighting,Sx_32_22,32,train,,lighting,native,True,120,26.439099834300578,,,35239
S,Sx_32_22_lighting,Sx_32_22,32,train,,lighting,best,True,120,25.809192515909672,,,35239
S,Sx_32_22_combined,Sx_32_22,32,train,,combined,native,True,135,28.671290477737784,,,35239
S,Sx_32_22_combined,Sx_32_22,32,train,,combined,best,True,135,27.49377569463104,,,35239
S,Sx_32_26_normal,Sx_32_26,32,train,,normal,native,True,125,27.63899797294289,,,35243
S,Sx_32_26_normal,Sx_32_26,32,train,,normal,best,True,125,26.439730948768556,,,35243
S,Sx_32_26_camera,Sx_32_26,32,train,,camera,native,True,145,29.563417392782867,,,35243
S,Sx_32_26_camera,Sx_32_26,32,train,,camera,best,False,300,43.460426897741854,,,35243
S,Sx_32_26_lighting,Sx_32_26,32,train,,lighting,native,True,120,25.905865490436554,,,35243
S,Sx_32_26_lighting,Sx_32_26,32,train,,lighting,best,True,135,27.36058550979942,,,35243
S,Sx_32_26_combined,Sx_32_26,32,train,,combined,native,True,140,29.368385249748826,,,35243
S,Sx_32_26_combined,Sx_32_26,32,train,,combined,best,True,145,27.966795432381332,,,35243
S,Sx_32_34_normal,Sx_32_34,32,train,,normal,native,True,120,26.863087904639542,,,35251
S,Sx_32_34_normal,Sx_32_34,32,train,,normal,best,False,300,46.20226239133626,,,35251
S,Sx_32_34_camera,Sx_32_34,32,train,,camera,native,False,300,53.675571330823004,,,35251
S,Sx_32_34_camera,Sx_32_34,32,train,,camera,best,True,165,30.772314013913274,,,35251
S,Sx_32_34_lighting,Sx_32_34,32,train,,lighting,native,True,125,27.410067678429186,,,35251
S,Sx_32_34_lighting,Sx_32_34,32,train,,lighting,best,True,175,31.159830287098885,,,35251
S,Sx_32_34_combined,Sx_32_34,32,train,,combined,native,False,300,53.05676666274667,,,35251
S,Sx_32_34_combined,Sx_32_34,32,train,,combined,best,False,300,44.3382605900988,,,35251
S,Sx_32_44_normal,Sx_32_44,32,train,,normal,native,True,130,27.599334126338363,,,35261
S,Sx_32_44_normal,Sx_32_44,32,train,,normal,best,True,130,27.095402168110013,,,35261
S,Sx_32_44_camera,Sx_32_44,32,train,,camera,native,True,130,27.926093731075525,,,35261
S,Sx_32_44_camera,Sx_32_44,32,train,,camera,best,True,130,26.717379750683904,,,35261
S,Sx_32_44_lighting,Sx_32_44,32,train,,lighting,native,True,130,27.81437912210822,,,35261
S,Sx_32_44_lighting,Sx_32_44,32,train,,lighting,best,True,130,27.263976879417896,,,35261
S,Sx_32_44_combined,Sx_32_44,32,train,,combined,native,True,145,29.55706666596234,,,35261
S,Sx_32_44_combined,Sx_32_44,32,train,,combined,best,True,130,27.01080313604325,,,35261
S,Sx_37_22_normal,Sx_37_22,37,train,,normal,native,False,300,52.41422284767032,,,40239
S,Sx_37_22_normal,Sx_37_22,37,train,,normal,best,True,105,22.981738408096135,,,40239
S,Sx_37_22_camera,Sx_37_22,37,train,,camera,native,True,95,21.729138668626547,,,40239
S,Sx_37_22_camera,Sx_37_22,37,train,,camera,best,True,100,22.47440139017999,,,40239
S,Sx_37_22_lighting,Sx_37_22,37,train,,lighting,native,False,300,53.188564859330654,,,40239
S,Sx_37_22_lighting,Sx_37_22,37,train,,lighting,best,True,100,22.606798409484327,,,40239
S,Sx_37_22_combined,Sx_37_22,37,train,,combined,native,True,100,23.20776768680662,,,40239
S,Sx_37_22_combined,Sx_37_22,37,train,,combined,best,True,100,22.506948456168175,,,40239
S,Sx_37_26_normal,Sx_37_26,37,train,,normal,native,True,95,23.4191013276577,,,40243
S,Sx_37_26_normal,Sx_37_26,37,train,,normal,best,True,105,22.95560642890632,,,40243
S,Sx_37_26_camera,Sx_37_26,37,train,,camera,native,False,300,52.62443564645946,,,40243
S,Sx_37_26_camera,Sx_37_26,37,train,,camera,best,True,100,22.57609699293971,,,40243
S,Sx_37_26_lighting,Sx_37_26,37,train,,lighting,native,True,95,21.999846250750124,,,40243
S,Sx_37_26_lighting,Sx_37_26,37,train,,lighting,best,True,95,21.982710525393486,,,40243
S,Sx_37_26_combined,Sx_37_26,37,train,,combined,native,False,300,50.77907036524266,,,40243
S,Sx_37_26_combined,Sx_37_26,37,train,,combined,best,True,95,22.03112692385912,,,40243
S,Sx_37_34_normal,Sx_37_34,37,train,,normal,native,True,95,22.254269427619874,,,40251
S,Sx_37_34_normal,Sx_37_34,37,train,,normal,best,True,95,21.931692069396377,,,40251
S,Sx_37_34_camera,Sx_37_34,37,train,,camera,native,False,300,50.93049511406571,,,40251
S,Sx_37_34_camera,Sx_37_34,37,train,,camera,best,True,105,22.950098515488207,,,40251
S,Sx_37_34_lighting,Sx_37_34,37,train,,lighting,native,True,100,23.345283148810267,,,40251
S,Sx_37_34_lighting,Sx_37_34,37,train,,lighting,best,True,100,22.75257998611778,,,40251
S,Sx_37_34_combined,Sx_37_34,37,train,,combined,native,False,300,51.387175519019365,,,40251
S,Sx_37_34_combined,Sx_37_34,37,train,,combined,best,True,110,24.5379411643371,,,40251
S,Sx_37_44_normal,Sx_37_44,37,train,,normal,native,True,85,20.704699216410518,,,40261
S,Sx_37_44_normal,Sx_37_44,37,train,,normal,best,False,300,45.716209524311125,,,40261
S,Sx_37_44_camera,Sx_37_44,37,train,,camera,native,False,300,53.12367559410632,,,40261
S,Sx_37_44_camera,Sx_37_44,37,train,,camera,best,True,170,33.11975355446339,,,40261
S,Sx_37_44_lighting,Sx_37_44,37,train,,lighting,native,True,90,21.696129497140646,,,40261
S,Sx_37_44_lighting,Sx_37_44,37,train,,lighting,best,False,300,46.57643346209079,,,40261
S,Sx_37_44_combined,Sx_37_44,37,train,,combined,native,False,300,51.46807668637484,,,40261
S,Sx_37_44_combined,Sx_37_44,37,train,,combined,best,True,105,24.158543035387993,,,40261
H,Hx_03_22_target0_visible,Hx_03_22,27,test,orange_juice_1,visible,native,True,5,8.619737221859396,-0.012245336417470026,0,30239
H,Hx_03_22_target0_visible,Hx_03_22,27,test,orange_juice_1,visible,best,True,5,8.592134445905685,-0.006602784962320779,0,30239
H,Hx_03_22_target0_hidden,Hx_03_22,27,test,orange_juice_1,hidden,native,False,5,8.372327379882336,0.0005430156133438002,0,30239
H,Hx_03_22_target0_hidden,Hx_03_22,27,test,orange_juice_1,hidden,best,True,5,8.661261543631554,-0.007921401090837707,0,30239
H,Hx_03_22_target1_visible,Hx_03_22,27,test,orange_juice_1,visible,native,True,5,8.657441490329802,0.008090003850144925,1,30239
H,Hx_03_22_target1_visible,Hx_03_22,27,test,orange_juice_1,visible,best,True,5,8.512627409771085,0.010594509229427077,1,30239
H,Hx_03_22_target1_hidden,Hx_03_22,27,test,orange_juice_1,hidden,native,False,5,8.286548785865307,0.0005430156133438002,1,30239
H,Hx_03_22_target1_hidden,Hx_03_22,27,test,orange_juice_1,hidden,best,True,5,8.69282980170101,0.011557052864202735,1,30239
H,Hx_03_26_target0_visible,Hx_03_26,27,test,orange_juice_1,visible,native,True,5,8.43058573640883,-0.014542046690385849,0,30243
H,Hx_03_26_target0_visible,Hx_03_26,27,test,orange_juice_1,visible,best,True,5,8.51978581212461,-0.013729532282885204,0,30243
H,Hx_03_26_target0_hidden,Hx_03_26,27,test,orange_juice_1,hidden,native,False,5,8.512165035121143,8.720216114695145e-05,0,30243
H,Hx_03_26_target0_hidden,Hx_03_26,27,test,orange_juice_1,hidden,best,True,5,8.58244464918971,-0.011683227920232325,0,30243
H,Hx_03_26_target1_visible,Hx_03_26,27,test,orange_juice_1,visible,native,True,5,8.519544555805624,0.008376506452874855,1,30243
H,Hx_03_26_target1_visible,Hx_03_26,27,test,orange_juice_1,visible,best,True,5,8.52608331758529,0.008894318078761274,1,30243
H,Hx_03_26_target1_hidden,Hx_03_26,27,test,orange_juice_1,hidden,native,False,5,8.256237636320293,8.720216114695145e-05,1,30243
H,Hx_03_26_target1_hidden,Hx_03_26,27,test,orange_juice_1,hidden,best,True,5,8.546702345833182,0.009132738002376961,1,30243
H,Hx_03_44_target0_visible,Hx_03_44,27,test,orange_juice_1,visible,native,True,5,8.40164752304554,-0.016488900882589308,0,30261
H,Hx_03_44_target0_visible,Hx_03_44,27,test,orange_juice_1,visible,best,True,5,8.560579233802855,-0.019803739314940325,0,30261
H,Hx_03_44_target0_hidden,Hx_03_44,27,test,orange_juice_1,hidden,native,False,5,8.245586368255317,-0.0005600964236964906,0,30261
H,Hx_03_44_target0_hidden,Hx_03_44,27,test,orange_juice_1,hidden,best,True,5,8.506982824765146,-0.01576365679933253,0,30261
H,Hx_03_44_target1_visible,Hx_03_44,27,test,orange_juice_1,visible,native,True,5,8.403658677823842,0.010062747161946356,1,30261
H,Hx_03_44_target1_visible,Hx_03_44,27,test,orange_juice_1,visible,best,True,5,8.544032032601535,0.008735505222697337,1,30261
H,Hx_03_44_target1_hidden,Hx_03_44,27,test,orange_juice_1,hidden,native,False,5,8.369991345331073,-0.0005600964236964906,1,30261
H,Hx_03_44_target1_hidden,Hx_03_44,27,test,orange_juice_1,hidden,best,True,5,8.639870080165565,0.00832766110795724,1,30261
S,Sx_03_22_normal,Sx_03_22,3,test,,normal,native,True,380,46.2005895441398,,,6239
S,Sx_03_22_normal,Sx_03_22,3,test,,normal,best,True,400,89.6737911067903,,,6239
S,Sx_03_22_camera,Sx_03_22,3,test,,camera,native,False,500,58.97167708259076,,,6239
S,Sx_03_22_camera,Sx_03_22,3,test,,camera,best,False,500,92.5012445691973,,,6239
S,Sx_03_22_lighting,Sx_03_22,3,test,,lighting,native,False,500,58.869895093142986,,,6239
S,Sx_03_22_lighting,Sx_03_22,3,test,,lighting,best,True,395,61.93625684361905,,,6239
S,Sx_03_22_combined,Sx_03_22,3,test,,combined,native,False,500,58.491236886009574,,,6239
S,Sx_03_22_combined,Sx_03_22,3,test,,combined,best,True,415,110.86451076250523,,,6239
S,Sx_03_26_normal,Sx_03_26,3,test,,normal,native,True,430,51.08188540395349,,,6243
S,Sx_03_26_normal,Sx_03_26,3,test,,normal,best,True,345,57.15571332536638,,,6243
S,Sx_03_26_camera,Sx_03_26,3,test,,camera,native,True,365,44.542607402428985,,,6243
S,Sx_03_26_camera,Sx_03_26,3,test,,camera,best,True,345,75.41741078905761,,,6243
S,Sx_03_26_lighting,Sx_03_26,3,test,,lighting,native,False,500,58.408567984588444,,,6243
S,Sx_03_26_lighting,Sx_03_26,3,test,,lighting,best,True,370,84.39881083276123,,,6243
S,Sx_03_26_combined,Sx_03_26,3,test,,combined,native,True,355,43.3576495340094,,,6243
S,Sx_03_26_combined,Sx_03_26,3,test,,combined,best,True,360,81.44293684512377,,,6243
S,Sx_03_34_normal,Sx_03_34,3,test,,normal,native,True,435,51.27476430591196,,,6251
S,Sx_03_34_normal,Sx_03_34,3,test,,normal,best,False,500,113.1030429136008,,,6251
S,Sx_03_34_camera,Sx_03_34,3,test,,camera,native,False,500,58.580104359425604,,,6251
S,Sx_03_34_camera,Sx_03_34,3,test,,camera,best,True,400,93.61625045817345,,,6251
S,Sx_03_34_lighting,Sx_03_34,3,test,,lighting,native,True,360,43.87364272400737,,,6251
S,Sx_03_34_lighting,Sx_03_34,3,test,,lighting,best,True,375,86.92487270757556,,,6251
S,Sx_03_34_combined,Sx_03_34,3,test,,combined,native,False,500,58.459931404329836,,,6251
S,Sx_03_34_combined,Sx_03_34,3,test,,combined,best,True,400,94.69378307554871,,,6251
S,Sx_03_44_normal,Sx_03_44,3,test,,normal,native,False,500,59.245820607058704,,,6261
S,Sx_03_44_normal,Sx_03_44,3,test,,normal,best,True,410,92.13563648238778,,,6261
S,Sx_03_44_camera,Sx_03_44,3,test,,camera,native,False,500,59.260480454191566,,,6261
S,Sx_03_44_camera,Sx_03_44,3,test,,camera,best,False,500,109.16540114488453,,,6261
S,Sx_03_44_lighting,Sx_03_44,3,test,,lighting,native,False,500,62.43572801630944,,,6261
S,Sx_03_44_lighting,Sx_03_44,3,test,,lighting,best,True,370,82.90086978580803,,,6261
S,Sx_03_44_combined,Sx_03_44,3,test,,combined,native,False,500,59.153415714390576,,,6261
S,Sx_03_44_combined,Sx_03_44,3,test,,combined,best,False,500,108.56033705174923,,,6261
S,Sx_08_22_normal,Sx_08_22,8,train,,normal,native,False,500,62.22847533877939,,,11239
S,Sx_08_22_normal,Sx_08_22,8,train,,normal,best,True,250,62.095726947300136,,,11239
S,Sx_08_22_camera,Sx_08_22,8,train,,camera,native,True,220,32.3663913346827,,,11239
S,Sx_08_22_camera,Sx_08_22,8,train,,camera,best,True,245,61.51398169435561,,,11239
S,Sx_08_22_lighting,Sx_08_22,8,train,,lighting,native,True,245,35.71274207625538,,,11239
S,Sx_08_22_lighting,Sx_08_22,8,train,,lighting,best,True,250,63.38358639739454,,,11239
S,Sx_08_22_combined,Sx_08_22,8,train,,combined,native,True,240,35.144567891955376,,,11239
S,Sx_08_22_combined,Sx_08_22,8,train,,combined,best,True,260,65.1915960824117,,,11239
S,Sx_08_26_normal,Sx_08_26,8,train,,normal,native,True,335,45.224733017385006,,,11243
S,Sx_08_26_normal,Sx_08_26,8,train,,normal,best,True,235,59.130661682225764,,,11243
S,Sx_08_26_camera,Sx_08_26,8,train,,camera,native,False,500,63.01064842566848,,,11243
S,Sx_08_26_camera,Sx_08_26,8,train,,camera,best,False,500,115.11525248363614,,,11243
S,Sx_08_26_lighting,Sx_08_26,8,train,,lighting,native,False,500,62.34539805352688,,,11243
S,Sx_08_26_lighting,Sx_08_26,8,train,,lighting,best,True,255,61.79088619723916,,,11243
S,Sx_08_26_combined,Sx_08_26,8,train,,combined,native,False,500,62.78711159620434,,,11243
S,Sx_08_26_combined,Sx_08_26,8,train,,combined,best,False,500,118.22617190238088,,,11243
S,Sx_08_34_normal,Sx_08_34,8,train,,normal,native,True,335,45.17630564235151,,,11251
S,Sx_08_34_normal,Sx_08_34,8,train,,normal,best,True,245,59.459881994873285,,,11251
S,Sx_08_34_camera,Sx_08_34,8,train,,camera,native,False,500,62.693728105165064,,,11251
S,Sx_08_34_camera,Sx_08_34,8,train,,camera,best,False,500,117.14919747691602,,,11251
S,Sx_08_34_lighting,Sx_08_34,8,train,,lighting,native,True,240,35.082711453549564,,,11251
S,Sx_08_34_lighting,Sx_08_34,8,train,,lighting,best,True,215,52.91024507768452,,,11251
S,Sx_08_34_combined,Sx_08_34,8,train,,combined,native,True,235,34.35889417305589,,,11251
S,Sx_08_34_combined,Sx_08_34,8,train,,combined,best,True,310,74.88085725065321,,,11251
S,Sx_08_44_normal,Sx_08_44,8,train,,normal,native,True,205,31.32431788276881,,,11261
S,Sx_08_44_normal,Sx_08_44,8,train,,normal,best,True,210,51.88318190071732,,,11261
S,Sx_08_44_camera,Sx_08_44,8,train,,camera,native,False,500,62.80298071913421,,,11261
S,Sx_08_44_camera,Sx_08_44,8,train,,camera,best,True,280,68.2069934438914,,,11261
S,Sx_08_44_lighting,Sx_08_44,8,train,,lighting,native,True,205,30.72715407796204,,,11261
S,Sx_08_44_lighting,Sx_08_44,8,train,,lighting,best,True,210,52.67651413101703,,,11261
S,Sx_08_44_combined,Sx_08_44,8,train,,combined,native,False,500,62.96464172564447,,,11261
S,Sx_08_44_combined,Sx_08_44,8,train,,combined,best,True,235,60.468964762985706,,,11261
S,Sx_13_22_normal,Sx_13_22,13,train,,normal,native,True,75,15.485034764744341,,,16239
S,Sx_13_22_normal,Sx_13_22,13,train,,normal,best,True,80,23.905651164241135,,,16239
S,Sx_13_22_camera,Sx_13_22,13,train,,camera,native,True,75,15.428287895396352,,,16239
S,Sx_13_22_camera,Sx_13_22,13,train,,camera,best,True,100,28.036278855986893,,,16239
S,Sx_13_22_lighting,Sx_13_22,13,train,,lighting,native,True,75,15.567245367914438,,,16239
S,Sx_13_22_lighting,Sx_13_22,13,train,,lighting,best,True,90,26.1730485400185,,,16239
S,Sx_13_22_combined,Sx_13_22,13,train,,combined,native,True,80,15.979553079232574,,,16239
S,Sx_13_22_combined,Sx_13_22,13,train,,combined,best,True,95,27.542585629969835,,,16239
S,Sx_13_26_normal,Sx_13_26,13,train,,normal,native,True,80,15.832250335253775,,,16243
S,Sx_13_26_normal,Sx_13_26,13,train,,normal,best,True,95,27.788824061863124,,,16243
S,Sx_13_26_camera,Sx_13_26,13,train,,camera,native,True,85,16.478118071332574,,,16243
S,Sx_13_26_camera,Sx_13_26,13,train,,camera,best,True,110,30.79437731578946,,,16243
S,Sx_13_26_lighting,Sx_13_26,13,train,,lighting,native,True,75,15.151593544520438,,,16243
S,Sx_13_26_lighting,Sx_13_26,13,train,,lighting,best,True,95,27.984406173229218,,,16243
S,Sx_13_26_combined,Sx_13_26,13,train,,combined,native,True,90,17.106939139775932,,,16243
S,Sx_13_26_combined,Sx_13_26,13,train,,combined,best,True,110,31.255807880312204,,,16243
S,Sx_13_34_normal,Sx_13_34,13,train,,normal,native,True,75,15.67110616248101,,,16251
S,Sx_13_34_normal,Sx_13_34,13,train,,normal,best,True,75,23.42566072382033,,,16251
S,Sx_13_34_camera,Sx_13_34,13,train,,camera,native,True,75,15.52615796867758,,,16251
S,Sx_13_34_camera,Sx_13_34,13,train,,camera,best,True,75,23.84867342468351,,,16251
S,Sx_13_34_lighting,Sx_13_34,13,train,,lighting,native,True,75,15.35655947867781,,,16251
S,Sx_13_34_lighting,Sx_13_34,13,train,,lighting,best,True,75,23.82458821311593,,,16251
S,Sx_13_34_combined,Sx_13_34,13,train,,combined,native,True,75,15.39698373619467,,,16251
S,Sx_13_34_combined,Sx_13_34,13,train,,combined,best,True,80,24.920401534996927,,,16251
S,Sx_13_44_normal,Sx_13_44,13,train,,normal,native,True,70,14.82637897785753,,,16261
S,Sx_13_44_normal,Sx_13_44,13,train,,normal,best,True,85,25.946042930707335,,,16261
S,Sx_13_44_camera,Sx_13_44,13,train,,camera,native,True,90,17.181904522702098,,,16261
S,Sx_13_44_camera,Sx_13_44,13,train,,camera,best,True,100,29.250800910405815,,,16261
S,Sx_13_44_lighting,Sx_13_44,13,train,,lighting,native,True,75,15.39476748649031,,,16261
S,Sx_13_44_lighting,Sx_13_44,13,train,,lighting,best,True,85,25.9361511785537,,,16261
S,Sx_13_44_combined,Sx_13_44,13,train,,combined,native,True,90,17.144056259654462,,,16261
S,Sx_13_44_combined,Sx_13_44,13,train,,combined,best,True,100,29.226987013593316,,,16261
S,Sx_18_22_normal,Sx_18_22,18,train,,normal,native,True,80,15.953714047558606,,,21239
S,Sx_18_22_normal,Sx_18_22,18,train,,normal,best,True,105,30.651060324162245,,,21239
S,Sx_18_22_camera,Sx_18_22,18,train,,camera,native,True,80,16.0036533921957,,,21239
S,Sx_18_22_camera,Sx_18_22,18,train,,camera,best,True,85,27.46351250074804,,,21239
S,Sx_18_22_lighting,Sx_18_22,18,train,,lighting,native,True,85,16.460833709686995,,,21239
S,Sx_18_22_lighting,Sx_18_22,18,train,,lighting,best,True,100,30.319199859164655,,,21239
S,Sx_18_22_combined,Sx_18_22,18,train,,combined,native,True,80,15.980955372564495,,,21239
S,Sx_18_22_combined,Sx_18_22,18,train,,combined,best,True,85,26.426582695916295,,,21239
S,Sx_18_26_normal,Sx_18_26,18,train,,normal,native,True,85,16.56572299543768,,,21243
S,Sx_18_26_normal,Sx_18_26,18,train,,normal,best,True,105,30.282328367233276,,,21243
S,Sx_18_26_camera,Sx_18_26,18,train,,camera,native,True,85,16.537021760828793,,,21243
S,Sx_18_26_camera,Sx_18_26,18,train,,camera,best,True,75,23.69994500093162,,,21243
S,Sx_18_26_lighting,Sx_18_26,18,train,,lighting,native,True,80,15.91177054028958,,,21243
S,Sx_18_26_lighting,Sx_18_26,18,train,,lighting,best,True,110,31.92000771034509,,,21243
S,Sx_18_26_combined,Sx_18_26,18,train,,combined,native,True,85,16.5198544729501,,,21243
S,Sx_18_26_combined,Sx_18_26,18,train,,combined,best,True,75,24.771096783690155,,,21243
S,Sx_18_34_normal,Sx_18_34,18,train,,normal,native,True,90,17.32822156418115,,,21251
S,Sx_18_34_normal,Sx_18_34,18,train,,normal,best,True,95,27.968456105329096,,,21251
S,Sx_18_34_camera,Sx_18_34,18,train,,camera,native,True,85,16.43194564152509,,,21251
S,Sx_18_34_camera,Sx_18_34,18,train,,camera,best,True,95,28.007398657500744,,,21251
S,Sx_18_34_lighting,Sx_18_34,18,train,,lighting,native,True,90,17.034144662320614,,,21251
S,Sx_18_34_lighting,Sx_18_34,18,train,,lighting,best,True,95,28.315556046552956,,,21251
S,Sx_18_34_combined,Sx_18_34,18,train,,combined,native,True,160,24.69888138025999,,,21251
S,Sx_18_34_combined,Sx_18_34,18,train,,combined,best,True,95,28.275528267025948,,,21251
S,Sx_18_44_normal,Sx_18_44,18,train,,normal,native,True,80,16.03738426603377,,,21261
S,Sx_18_44_normal,Sx_18_44,18,train,,normal,best,True,85,26.23827911168337,,,21261
S,Sx_18_44_camera,Sx_18_44,18,train,,camera,native,True,80,15.923385862261057,,,21261
S,Sx_18_44_camera,Sx_18_44,18,train,,camera,best,True,90,28.24281512480229,,,21261
S,Sx_18_44_lighting,Sx_18_44,18,train,,lighting,native,True,80,15.998618172481656,,,21261
S,Sx_18_44_lighting,Sx_18_44,18,train,,lighting,best,True,85,26.369463867507875,,,21261
S,Sx_18_44_combined,Sx_18_44,18,train,,combined,native,True,160,24.58852088265121,,,21261
S,Sx_18_44_combined,Sx_18_44,18,train,,combined,best,True,90,27.518111160025,,,21261
S,Sx_23_22_normal,Sx_23_22,23,train,,normal,native,True,145,23.169297286309302,,,26239
S,Sx_23_22_normal,Sx_23_22,23,train,,normal,best,True,145,38.388095600530505,,,26239
S,Sx_23_22_camera,Sx_23_22,23,train,,camera,native,True,195,28.260773703455925,,,26239
S,Sx_23_22_camera,Sx_23_22,23,train,,camera,best,True,140,36.792817464098334,,,26239
S,Sx_23_22_lighting,Sx_23_22,23,train,,lighting,native,True,190,27.64657260943204,,,26239
S,Sx_23_22_lighting,Sx_23_22,23,train,,lighting,best,True,150,38.68002958409488,,,26239
S,Sx_23_22_combined,Sx_23_22,23,train,,combined,native,True,150,23.269906405359507,,,26239
