model_kind,effect_weight,steps,manual_seed,training_cases,blind,parameters,seconds,peak_allocated_bytes,source_report,split,family,episodes,loss,copy_gain,action_variance_explained
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,id_development,scene_20,4,0.18568651005625725,0.10185696634779262,0.00964835656963281
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,development,scene_13,12,0.06880786021550496,0.14287702852406003,0.11179042788854554
local,0.0,1500,17,250,False,381722,161.28932888619602,9101941248,runs/predictor_iterations_s11227/screen/local_effect0_live/report.json,development,scene_21,12,0.08165820563832919,0.09990449435793458,0.07090107913910204
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_01,28,0.09427715611777135,0.06703838682380059,2.0231658570679656e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_02,28,0.11400778352149896,0.07954683142425167,-9.640613862771374e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_03,28,0.20370665285736322,0.09507630246694443,-1.4913832835361518e-08
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_09,28,0.08903051859566144,0.05743091333494632,-4.091529115513026e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_10,28,0.12278558939163174,0.06371840339167623,-9.112921084408754e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_12,28,0.09539675579539367,0.06687594616346548,3.738728215907372e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_16,28,0.07595544241900955,0.05166252480635669,2.038807900284212e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_19,27,0.07048087194561958,0.05548085367190492,7.347723540718221e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,train,scene_20,27,0.15321761010973542,0.08586192002283799,-9.486682994719331e-09
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_01,4,0.10795274749398232,0.05371137926765679,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_02,4,0.18901763297617435,0.06551134179377827,3.2122814519475185e-08
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_03,4,0.26791987381875515,0.051203285316704594,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_09,4,0.11413722857832909,0.04827136112105779,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_10,4,0.14031160436570644,0.05059227309710934,-2.0544096424046643e-08
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_12,4,0.08046968840062618,0.05215351994716333,-2.825047884513765e-08
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_16,4,0.0712383920326829,0.040654663079602305,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_19,4,0.07251360639929771,0.04253927382416234,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,id_development,scene_20,4,0.18819744512438774,0.08971187923989665,0.0
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,development,scene_13,12,0.07686660656084617,0.04249116283580767,-1.4256474223373061e-08
local,1.0,1500,17,250,True,381722,163.88641442824155,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_blind/report.json,development,scene_21,12,0.08684264154483874,0.04275791095874937,0.0
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_01,28,0.0865006074309349,0.14399468998965903,0.11140817815772597
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_02,28,0.10615447416369404,0.14295130486385665,0.1228704405553791
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_03,28,0.20043510305030005,0.10960947016934708,0.06263937714654244
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_09,28,0.08310188086969512,0.12019759980019129,0.08480693573595999
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_10,28,0.11456018526639257,0.12643988842331055,0.0975560607816478
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_12,28,0.08660774026066065,0.15284576491277724,0.12300872504959914
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_16,28,0.06783710739442281,0.15302354772715643,0.12969922128238265
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_19,27,0.06379740643832418,0.14504644730324556,0.1298377020121887
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,train,scene_20,27,0.14875044825452347,0.11251422688460122,0.06819904599791982
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_01,4,0.10387435555458069,0.08946161233474392,0.05574953806269778
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_02,4,0.1861875019967556,0.0795032919619314,0.030654496724235814
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_03,4,0.27172789070755243,0.03771778361781397,0.003979158329169508
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_09,4,0.10794278420507908,0.0999234836177828,0.053641825405419175
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_10,4,0.13142983801662922,0.11069006499735623,0.0983387139691474
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_12,4,0.07244767807424068,0.14664418347448516,0.1229702949039243
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_16,4,0.06375451479107141,0.14143771739855404,0.12542421986100594
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_19,4,0.0672239875420928,0.11238274960337646,0.10575406929449227
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,id_development,scene_20,4,0.186140738427639,0.09965991903767779,0.03342287367865837
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,development,scene_13,12,0.06816366439064343,0.1509016210326538,0.12190832375135907
local,1.0,1500,17,250,False,381722,162.5449733156711,9126026240,runs/predictor_iterations_s11227/screen/local_effect1_live/report.json,development,scene_21,12,0.08115459543963273,0.1054556483772855,0.07951510470844525
